method,surfaceIfs,nestedIfs,surfaceSwitches,nestedSwitches,surfaceFors,nestedFors,surfaceForEachs,nestedForEachs,surfaceWhiles,nestedWhiles,surfaceDos,nestedDos,iterativeStmts,conditionalStmts
org.apache.ibatis.mapping.MappedStatement.delimitedStringToArray(String),1,0,0,0,0,0,0,0,0,0,0,0,0,1
"org.apache.ibatis.builder.annotation.MapperAnnotationBuilder.buildSqlSourceFromStrings(String[],Class<?>,LanguageDriver)",0,0,0,0,0,0,1,0,0,0,0,0,1,0
"org.apache.ibatis.executor.resultset.DefaultResultSetHandler.getDiscriminatorValue(ResultSet,Discriminator,String)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.ibatis.builder.BaseBuilder.resolveResultSetType(String),1,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.ibatis.builder.MapperBuilderAssistant.getLanguageDriver(Class<?>),1,0,0,0,0,0,0,0,0,0,0,0,0,1
"org.apache.ibatis.type.TypeHandlerRegistry.register(Class<?>,Class<?>)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.apache.ibatis.type.TypeHandlerRegistry.getJdbcHandlerMapForEnumInterfaces(Class<?>,Class<?>)",0,2,0,0,0,0,1,1,0,0,0,0,2,2
"org.apache.ibatis.reflection.MetaClass.buildProperty(String,StringBuilder)",1,2,0,0,0,0,0,0,0,0,0,0,0,3
"org.apache.ibatis.executor.resultset.DefaultResultSetHandler.createResultObject(ResultSetWrapper,ResultMap,ResultLoaderMap,String)",1,1,0,0,0,0,0,1,0,0,0,0,1,2
"org.apache.ibatis.session.defaults.DefaultSqlSession.selectList(String,Object)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.apache.ibatis.type.TypeHandlerRegistry.register(Class<T>,JdbcType,TypeHandler<?extendsT>)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.ibatis.executor.loader.ResultLoaderMap.size(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.apache.ibatis.jdbc.ScriptRunner.printResults(Statement,boolean)",0,2,0,0,0,2,0,0,0,1,0,0,3,2
org.apache.ibatis.logging.LogFactory.setImplementation(Class<?extendsLog>),0,1,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.ibatis.session.Configuration.addMapper(Class<T>),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.ibatis.mapping.ResultMapping.getResultSet(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.ibatis.session.SqlSessionFactoryBuilder.build(Reader),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.ibatis.io.Resources.getResourceAsStream(String),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.apache.ibatis.type.TypeHandlerRegistry.register(Class<T>,TypeHandler<?extendsT>)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.ibatis.session.Configuration.getResultMap(String),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.apache.ibatis.executor.ResultExtractor.extractObjectFromList(List<Object>,Class<?>)",1,2,0,0,0,1,0,0,0,0,0,0,1,3
org.apache.ibatis.reflection.MetaClass.hasDefaultConstructor(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.ibatis.reflection.wrapper.MapWrapper.getSetterType(String),1,2,0,0,0,0,0,0,0,0,0,0,0,3
org.apache.ibatis.cache.decorators.LruCache.getId(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.ibatis.session.Configuration.addInterceptor(Interceptor),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.apache.ibatis.executor.statement.PreparedStatementHandler.query(Statement,ResultHandler)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.ibatis.session.Configuration.buildAllStatements(),4,0,0,0,0,0,0,0,0,0,0,0,0,4
"org.apache.ibatis.executor.resultset.DefaultResultSetHandler.hasTypeHandlerForResultObject(ResultSetWrapper,Class<?>)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.ibatis.executor.ErrorContext.resource(String),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.apache.ibatis.builder.xml.XMLStatementBuilder.processSelectKeyNodes(String,Class<?>,LanguageDriver)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"opennlp.tools.ml.maxent.GISModel.eval(int[],double[],EvalParameters)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"opennlp.tools.ml.perceptron.PerceptronTrainer.findParameters(int,boolean)",2,8,0,0,3,8,0,0,0,0,0,0,11,10
opennlp.tools.ngram.NGramModel.add(StringList),1,0,0,0,0,0,0,0,0,0,0,0,0,1
"opennlp.tools.ml.model.TwoPassDataIndexer.index(int,ObjectStream<Event>,Map<String,Integer>)",0,3,0,0,0,1,0,1,1,0,0,0,3,3
"opennlp.tools.ml.model.TwoPassDataIndexer.computeEventCounts(ObjectStream<Event>,Writer,Map<String,Integer>,int)",0,0,0,0,1,0,0,0,1,0,0,0,2,0
"opennlp.tools.ml.maxent.GISTrainer.nextIteration(double,CompletionService<ModelExpactationComputeTask>)",0,3,0,0,4,3,0,1,0,0,0,0,8,3
"opennlp.tools.util.Span.spansToStrings(Span[],CharSequence)",0,0,0,0,1,0,0,0,0,0,0,0,1,0
"opennlp.tools.ml.maxent.GISModel.eval(int[],float[],double[],EvalParameters)",0,3,0,0,3,1,0,0,0,0,0,0,4,3
opennlp.tools.ml.model.Event.toString(),1,2,0,0,1,0,0,0,0,0,0,0,1,3
"opennlp.tools.ml.maxent.GISTrainer.trainModel(int,DataIndexer,Prior,int,int)",2,8,0,0,5,5,0,1,0,0,0,0,11,10
opennlp.tools.ml.model.FileEventStream.read(),1,0,0,0,0,1,0,0,0,0,0,0,1,1
opennlp.tools.ml.model.FileEventStream.toLine(Event),0,0,0,0,1,0,0,0,0,0,0,0,1,0
"opennlp.tools.ml.model.AbstractDataIndexer.update(String[],Set<String>,Map<String,Integer>,int)",0,2,0,0,0,0,1,0,0,0,0,0,1,2
"opennlp.tools.ml.model.AbstractDataIndexer.sortAndMerge(List<ComparableEvent>,boolean)",3,2,0,0,1,1,0,0,0,0,0,0,2,5
opennlp.tools.ml.naivebayes.NaiveBayesTrainer.trainingStats(EvalParameters),0,2,0,0,1,1,0,0,0,0,0,0,2,2
"opennlp.tools.ngram.NGramModel.setCount(StringList,int)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"opennlp.tools.ml.model.AbstractDataIndexer.toIndexedStringArray(Map<String,Integer>)",0,0,0,0,0,0,1,0,0,0,0,0,1,0
opennlp.tools.ml.model.ComparableEvent.compareTo(ComparableEvent),2,5,0,0,1,0,0,0,0,0,0,0,1,7
opennlp.tools.tokenize.WhitespaceTokenizer.tokenizePos(String),1,3,0,0,1,0,0,0,0,0,0,0,1,4
"opennlp.tools.postag.DefaultPOSContextGenerator.getContext(int,Object[],String[])",7,11,0,0,0,2,0,0,0,0,0,0,2,18
opennlp.tools.ml.maxent.quasinewton.NegLogLikelihood.gradientAt(double[]),1,0,0,0,1,5,0,0,0,0,0,0,6,1
"opennlp.tools.ml.perceptron.PerceptronModel.eval(int[],float[],double[],EvalParameters,boolean)",1,3,0,0,1,4,0,0,0,0,0,0,5,4
opennlp.tools.ml.maxent.quasinewton.QNMinimizer.minimize(Function),4,7,0,0,1,2,0,0,0,0,0,0,3,11
"opennlp.tools.ml.BeamSearch.bestSequences(int,T[],Object[],double,BeamSearchContextGenerator<T>,SequenceValidator<T>)",1,8,0,0,2,3,0,0,0,0,0,0,5,9
opennlp.tools.ml.maxent.quasinewton.NegLogLikelihood.valueAt(double[]),1,0,0,0,1,2,0,0,0,0,0,0,3,1
opennlp.tools.ml.model.HashSumEventStream.read(),1,0,0,0,0,0,0,0,0,0,0,0,0,1
"opennlp.tools.ml.model.UniformPrior.logPrior(double[],int[],float[])",0,0,0,0,1,0,0,0,0,0,0,0,1,0
opennlp.tools.ml.maxent.quasinewton.QNMinimizer.computeDirection(double[]),0,0,0,0,3,2,0,0,0,0,0,0,5,0
"opennlp.tools.ml.maxent.quasinewton.QNMinimizer.computePseudoGrad(double[],double[],double[])",0,2,0,0,1,0,0,0,0,0,0,0,1,2
"opennlp.tools.ml.naivebayes.NaiveBayesModel.eval(int[],float[],double[],EvalParameters,boolean)",0,2,0,0,4,1,0,0,0,0,0,0,5,2
opennlp.tools.util.AbstractObjectStream.read(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"opennlp.tools.ngram.NGramModel.add(StringList,int,int)",2,0,0,0,1,2,0,0,0,0,0,0,3,2
opennlp.tools.ml.naivebayes.LogProbabilities.normalize(),1,4,0,0,0,0,3,0,0,0,0,0,3,5
"opennlp.tools.namefind.NameFinderEventStream.generateEvents(String[],String[],NameContextGenerator)",0,0,0,0,1,0,0,0,0,0,0,0,1,0
opennlp.tools.ml.naivebayes.NaiveBayesTrainer.findParameters(),0,1,0,0,3,3,0,0,0,0,0,0,6,1
opennlp.tools.parser.PosSampleStream.read(),1,0,0,0,0,1,0,0,0,0,0,0,1,1
opennlp.tools.ml.perceptron.PerceptronTrainer.trainingStats(EvalParameters),0,2,0,0,1,1,0,0,0,0,0,0,2,2
opennlp.tools.ml.maxent.quasinewton.ArrayMath.logSumOfExps(double[]),0,1,0,0,1,0,0,0,0,0,0,0,1,1
"opennlp.tools.tokenize.TokenSample.parse(String,String)",2,1,0,0,0,0,1,0,0,1,0,0,2,3
"opennlp.tools.ml.maxent.GISModel.eval(String[],float[],double[])",0,0,0,0,1,0,0,0,0,0,0,0,1,0
opennlp.tools.postag.POSSample.getSentence(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
opennlp.tools.ml.maxent.quasinewton.ArrayMath.maxIdx(double[]),1,1,0,0,1,0,0,0,0,0,0,0,1,2
"opennlp.tools.ml.maxent.quasinewton.LineSearch.doConstrainedLineSearch(Function,double[],LineSearchResult,double,double)",0,2,0,0,1,3,0,0,1,0,0,0,5,2
"opennlp.tools.ml.maxent.quasinewton.ArrayMath.innerProduct(double[],double[])",1,0,0,0,1,0,0,0,0,0,0,0,1,1
"opennlp.tools.formats.ad.ADNameSampleStream.processLeaf(Leaf,List<String>,List<Span>)",6,6,0,0,0,0,0,0,0,0,0,0,0,12
"opennlp.tools.ml.maxent.quasinewton.QNTrainer.trainModel(int,DataIndexer)",1,0,0,0,1,1,0,0,0,0,0,0,2,1
opennlp.tools.util.featuregen.FastTokenClassFeatureGenerator.tokenFeature(String),1,1,0,0,0,0,0,0,0,0,0,0,0,2
opennlp.tools.util.StringList.toString(),0,1,0,0,1,0,0,0,0,0,0,0,1,1
"opennlp.tools.parser.chunking.BuildContextGenerator.getContext(Parse[],int)",16,19,0,0,0,6,0,0,0,0,0,0,6,35
opennlp.tools.util.StringUtil.isWhitespace(char),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"opennlp.tools.parser.AbstractBottomUpParser.buildDictionary(ObjectStream<Parse>,HeadRules,TrainingParameters)",1,9,0,0,0,2,0,0,1,2,0,0,5,10
opennlp.tools.dictionary.Dictionary.put(StringList),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"opennlp.tools.tokenize.DefaultTokenContextGenerator.getContext(String,int)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"opennlp.tools.tokenize.DefaultTokenContextGenerator.addCharPreds(String,char,List<String>)",1,2,0,0,0,0,0,0,0,0,0,0,0,3
"opennlp.tools.util.featuregen.WindowFeatureGenerator.createFeatures(List<String>,String[],int,String[])",0,2,0,0,2,0,0,2,0,0,0,0,4,2
opennlp.tools.ml.naivebayes.NaiveBayesModel.eval(String[]),0,0,0,0,0,0,0,0,0,0,0,0,0,0
opennlp.tools.util.AbstractEventStream.read(),1,1,0,0,0,0,0,0,0,1,0,0,1,2
opennlp.tools.parser.Parse.getType(String),1,3,0,0,0,0,0,0,0,0,0,0,0,4
opennlp.tools.ml.maxent.quasinewton.ArrayMath.l1norm(double[]),0,0,0,0,1,0,0,0,0,0,0,0,1,0
opennlp.tools.parser.Parse.getTagNodes(),0,1,0,0,0,0,0,0,1,0,0,0,1,1
opennlp.tools.tokenize.TokSpanEventStream.createEvents(TokenSample),1,6,0,0,0,3,0,1,0,0,0,0,4,7
opennlp.tools.ml.perceptron.PerceptronTrainer.maxIndex(double[]),0,0,0,0,1,0,0,0,0,0,0,0,1,0
"opennlp.tools.util.featuregen.BigramNameFeatureGenerator.createFeatures(List<String>,String[],int,String[])",2,0,0,0,0,0,0,0,0,0,0,0,0,2
opennlp.tools.ml.model.Event.getContext(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"opennlp.tools.util.featuregen.AggregatedFeatureGenerator.updateAdaptiveData(String[],String[])",0,0,0,0,0,0,1,0,0,0,0,0,1,0
opennlp.tools.parser.Parse.insert(Parse),1,1,0,0,0,1,0,0,0,0,0,0,1,2
"opennlp.tools.tokenize.TokenizerME.train(ObjectStream<TokenSample>,TokenizerFactory,TrainingParameters)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"opennlp.tools.ml.TrainerFactory.getEventTrainer(Map<String,String>,Map<String,String>)",1,1,0,0,0,0,0,0,0,0,0,0,0,2
"opennlp.tools.ml.model.MutableContext.setParameter(int,double)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
opennlp.tools.doccat.DocumentSample.getText(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"opennlp.tools.ml.perceptron.PerceptronModel.eval(String[],float[],double[])",0,0,0,0,1,0,0,0,0,0,0,0,1,0
"opennlp.tools.ml.model.AbstractModel.init(String[],String[])",0,0,0,0,1,0,0,0,0,0,0,0,1,0
opennlp.tools.util.Span.getStart(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"opennlp.tools.tokenize.DefaultTokenContextGenerator.createContext(String,int)",4,1,0,0,0,0,0,0,0,0,0,0,0,5
opennlp.tools.parser.ChunkSampleStream.read(),1,2,0,0,0,2,0,0,0,0,0,0,2,3
opennlp.tools.ml.model.HashSumEventStream.calculateHashSum(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
opennlp.tools.ml.maxent.io.BinaryGISModelWriter.writeDouble(double),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"opennlp.tools.parser.ChunkContextGenerator.getContext(int,String[],String[],String[])",6,2,0,0,0,0,0,0,0,0,0,0,0,8
opennlp.tools.ml.maxent.io.BinaryGISModelWriter.writeUTF(String),0,0,0,0,0,0,0,0,0,0,0,0,0,0
opennlp.tools.ml.model.ComparablePredicate.compareTo(ComparablePredicate),1,1,0,0,1,0,0,0,0,0,0,0,1,2
"opennlp.tools.chunker.DefaultChunkerSequenceValidator.validOutcome(String,String)",1,3,0,0,0,0,0,0,0,0,0,0,0,4
"opennlp.tools.postag.POSTaggerME.train(String,ObjectStream<POSSample>,TrainingParameters,POSTaggerFactory)",3,0,0,0,0,0,0,0,0,0,0,0,0,3
opennlp.tools.ml.perceptron.PerceptronTrainer.displayIteration(int),2,0,0,0,0,0,0,0,0,0,0,0,0,2
"opennlp.tools.namefind.NameFinderSequenceValidator.validSequence(int,String[],String[],String)",1,4,0,0,0,0,0,0,0,0,0,0,0,5
"opennlp.tools.ml.maxent.quasinewton.QNModel.eval(int[],float[],double[],int,int,double[])",0,0,0,0,2,1,0,0,0,0,0,0,3,0
"opennlp.tools.parser.lang.en.HeadRules.getHead(Parse[],String)",2,7,0,0,0,11,0,0,0,0,0,0,11,9
opennlp.tools.ml.model.AbstractModelReader.getParameters(int[][]),0,0,0,0,1,2,0,0,0,0,0,0,3,0
opennlp.tools.ml.model.EvalParameters.getNumOutcomes(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
opennlp.tools.ml.maxent.io.GISModelWriter.persist(),0,0,0,0,4,0,0,0,0,0,0,0,4,0
"opennlp.tools.util.featuregen.TokenClassFeatureGenerator.createFeatures(List<String>,String[],int,String[])",1,0,0,0,0,0,0,0,0,0,0,0,0,1
opennlp.tools.ml.maxent.quasinewton.ArrayMath.l2norm(double[]),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"opennlp.tools.parser.AbstractContextGenerator.cons2(List<String>,Cons,Cons,Collection<Parse>,boolean)",1,10,0,0,0,1,0,0,0,0,0,0,1,11
opennlp.tools.ml.maxent.GISTrainer.display(String),1,0,0,0,0,0,0,0,0,0,0,0,0,1
opennlp.tools.namefind.TokenNameFinderFactory.createFeatureGenerators(),2,0,0,0,0,0,0,0,0,0,0,0,0,2
opennlp.tools.ml.AbstractEventTrainer.getDataIndexer(ObjectStream<Event>),1,0,0,0,0,0,0,0,0,0,0,0,0,1
"opennlp.tools.ml.maxent.GISModel.eval(String[],double[])",0,0,0,0,0,0,0,0,0,0,0,0,0,0
opennlp.tools.formats.ad.ADNameSampleStream.read(),0,1,0,0,0,0,0,0,1,0,0,0,1,1
"opennlp.tools.ml.maxent.GIS.trainModel(int,DataIndexer,boolean,boolean,Prior,int,int)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"opennlp.tools.tokenize.TokenSample.addToken(StringBuilder,List<Span>,String,boolean)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
opennlp.tools.parser.Parse.getChildren(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"opennlp.tools.parser.Parse.parseParse(String,GapLabeler)",0,7,0,0,2,0,0,0,0,0,0,0,2,7
"opennlp.tools.ml.naivebayes.NaiveBayesModel.initOutcomeTotals(String[],Context[])",0,0,0,0,1,1,0,0,0,0,0,0,2,0
opennlp.tools.util.StringUtil.toLowerCase(CharSequence),0,0,0,0,1,0,0,0,0,0,0,0,1,0
"opennlp.tools.parser.AbstractContextGenerator.cons3(List<String>,Cons,Cons,Cons,Collection<Parse>,Collection<Parse>,boolean,boolean,boolean)",2,40,0,0,0,6,0,0,0,0,0,0,6,42
opennlp.tools.ml.perceptron.PerceptronModelWriter.sortValues(),0,2,0,0,1,2,0,0,0,0,0,0,3,2
"opennlp.tools.postag.DefaultPOSContextGenerator.getContext(int,String[],String[],Object[])",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"opennlp.tools.namefind.BioCodec.encode(Span[],int)",0,2,0,0,1,1,1,0,0,0,0,0,3,2
opennlp.tools.parser.Parse.addPreviousPunctuation(Parse),1,0,0,0,0,0,0,0,0,0,0,0,0,1
"opennlp.tools.util.featuregen.GeneratorFactory.createGenerator(Element,FeatureGeneratorResourceProvider)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"opennlp.tools.parser.ChunkContextGenerator.chunkandpostagbo(int,String,String)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
opennlp.tools.ml.model.AbstractModelReader.getOutcomePatterns(),0,0,0,0,1,1,0,0,0,0,0,0,2,0
opennlp.tools.formats.ad.ADChunkSampleStream.isIncludePunctuations(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
opennlp.tools.ngram.NGramModel.getCount(StringList),1,0,0,0,0,0,0,0,0,0,0,0,0,1
"opennlp.tools.ml.model.MutableContext.updateParameter(int,double)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
opennlp.tools.formats.frenchtreebank.ConstitParseSampleStream.read(),2,1,0,0,0,0,0,0,0,0,0,0,0,3
opennlp.tools.languagemodel.NGramLanguageModel.predictNextTokens(StringList),0,1,0,0,0,2,1,0,0,0,0,0,3,1
opennlp.tools.ml.model.Context.getOutcomes(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
opennlp.tools.namefind.NameSample.getSentence(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
opennlp.tools.util.Version.parse(String),2,0,0,0,0,0,0,0,0,0,0,0,0,2
opennlp.tools.sentdetect.SDEventStream.createEvents(SentenceSample),0,1,0,0,0,1,1,0,0,0,0,0,2,1
opennlp.tools.namefind.NameSampleDataStream.read(),1,0,0,0,0,0,0,0,1,0,0,0,1,1
opennlp.tools.ml.model.EvalParameters.getConstantInverse(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
opennlp.tools.parser.treeinsert.ParserEventStream.getNonAdjoinedParent(Parse),0,0,0,1,0,0,0,0,1,0,0,0,1,1
opennlp.tools.namefind.NameFinderME.setProbs(Span[]),1,0,0,0,0,1,0,0,0,0,0,0,1,1
"opennlp.tools.ml.maxent.quasinewton.QNModel.eval(String[],double[])",0,0,0,0,0,0,0,0,0,0,0,0,0,0
opennlp.tools.ngram.NGramUtils.getNMinusOneTokenFirst(StringList),0,0,0,0,1,0,0,0,0,0,0,0,1,0
opennlp.tools.postag.DefaultPOSContextGenerator.getSuffixes(String),0,0,0,0,1,0,0,0,0,0,0,0,1,0
opennlp.tools.ml.model.Event.getOutcome(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
opennlp.tools.util.StringList.hashCode(),0,1,0,0,1,0,0,0,0,0,0,0,1,1
opennlp.tools.formats.ad.ADSentenceSampleStream.read(),2,3,0,0,0,0,0,0,0,0,1,1,2,5
"opennlp.tools.postag.POSSampleEventStream.generateEvents(String[],String[],Object[],POSContextGenerator)",0,0,0,0,1,0,0,0,0,0,0,0,1,0
opennlp.tools.languagemodel.NGramLanguageModel.calculateProbability(StringList),1,2,0,0,0,0,0,1,0,0,0,0,1,3
"opennlp.tools.parser.AbstractBottomUpParser.lastChild(Parse,Parse,Set<String>)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
opennlp.tools.ml.maxent.quasinewton.QNMinimizer.isConverged(LineSearchResult),4,4,0,0,0,0,0,0,0,0,0,0,0,8
opennlp.tools.util.featuregen.StringPattern.digits(),0,0,0,1,0,0,0,0,0,0,0,0,0,1
opennlp.tools.ml.model.AbstractModel.getOutcome(int),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"opennlp.tools.parser.treeinsert.AttachContextGenerator.getContext(Parse[],int,List<Parse>,int)",5,1,0,0,0,1,0,0,0,0,0,0,1,6
opennlp.tools.ml.maxent.quasinewton.QNModel.getPredIndex(String),0,0,0,0,0,0,0,0,0,0,0,0,0,0
opennlp.tools.util.Version.toString(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
opennlp.tools.util.Span.getEnd(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
opennlp.tools.ml.maxent.io.GISModelWriter.compressOutcomes(ComparablePredicate[]),1,1,0,0,0,1,0,0,0,0,0,0,1,2
opennlp.tools.ml.maxent.quasinewton.ArrayMath.toDoubleArray(List<Double>),0,0,0,0,1,0,0,0,0,0,0,0,1,0
"opennlp.tools.sentdetect.DefaultSDContextGenerator.getContext(CharSequence,int)",1,4,0,0,0,2,0,0,0,2,0,0,4,5
opennlp.tools.util.StringList.size(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"opennlp.tools.parser.Parse.adjoin(Parse,HeadRules)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
opennlp.tools.lemmatizer.LemmaSample.getTags(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
opennlp.tools.ml.maxent.io.GISModelWriter.sortValues(),0,0,0,0,1,0,0,0,0,0,0,0,1,0
"opennlp.tools.parser.treeinsert.ParserEventStream.addParseEvents(List<Event>,Parse[])",0,33,0,1,2,3,0,0,0,1,0,0,6,34
opennlp.tools.ml.maxent.quasinewton.ArrayMath.toIntArray(List<Integer>),0,0,0,0,1,0,0,0,0,0,0,0,1,0
"opennlp.tools.parser.chunking.CheckContextGenerator.getContext(Parse[],String,int,int)",4,1,0,0,1,1,0,0,0,0,0,0,2,5
opennlp.tools.parser.lang.en.HeadRules.readHeadRules(BufferedReader),0,0,0,0,0,0,0,0,1,1,0,0,2,0
"opennlp.tools.cmdline.ArgumentParser.validateArgumentsLoudly(String[],Class<T>...)",2,3,0,0,0,0,1,1,0,0,0,0,2,5
"opennlp.tools.ml.naivebayes.LogProbabilities.addIn(T,double,int)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
opennlp.tools.ml.model.EvalParameters.getParams(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"opennlp.tools.util.featuregen.CachedFeatureGenerator.createFeatures(List<String>,String[],int,String[])",1,1,0,0,0,0,0,0,0,0,0,0,0,2
"opennlp.tools.parser.AbstractBottomUpParser.collapsePunctuation(Parse[],Set<String>)",1,4,0,0,1,1,0,0,0,0,0,0,2,5
"opennlp.tools.parser.treeinsert.BuildContextGenerator.getContext(Parse[],int)",6,0,0,0,0,0,0,0,0,0,0,0,0,6
"opennlp.tools.parser.chunking.ParserEventStream.addParseEvents(List<Event>,Parse[])",0,6,0,1,0,0,0,0,1,2,0,0,3,7
opennlp.tools.util.Span.getType(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
opennlp.tools.formats.Conll02NameSampleStream.read(),2,10,0,0,0,1,0,0,1,0,0,0,2,12
opennlp.tools.chunker.ChunkerEventStream.createEvents(ChunkSample),1,0,0,0,0,1,0,0,0,0,0,0,1,1
opennlp.tools.ngram.NGramModel.contains(StringList),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"opennlp.tools.util.featuregen.AggregatedFeatureGenerator.createFeatures(List<String>,String[],int,String[])",0,0,0,0,0,0,1,0,0,0,0,0,1,0
"opennlp.tools.chunker.DefaultChunkerContextGenerator.getContext(int,String[],String[],String[])",4,0,0,0,0,0,0,0,0,0,0,0,0,4
opennlp.tools.util.StringList.equals(Object),1,0,0,0,0,0,0,0,0,0,0,0,0,1
"opennlp.tools.ngram.NGramGenerator.generate(List<String>,int,String)",0,1,0,0,1,1,0,0,0,0,0,0,2,1
"opennlp.tools.dictionary.serializer.DictionarySerializer.create(InputStream,EntryInserter)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
opennlp.tools.dictionary.Dictionary.contains(StringList),0,0,0,0,0,0,0,0,0,0,0,0,0,0
opennlp.tools.ml.model.AbstractModelReader.readUTF(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
opennlp.tools.namefind.DictionaryNameFinder.find(String[]),0,3,0,0,1,1,0,0,0,0,0,0,2,3
opennlp.tools.parser.Parse.hashCode(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
opennlp.tools.ml.AbstractEventTrainer.train(ObjectStream<Event>),1,0,0,0,0,0,0,0,0,0,0,0,0,1
"opennlp.tools.doccat.NGramFeatureGenerator.extractFeatures(String[],Map<String,Object>)",0,1,0,0,1,1,0,0,0,0,0,0,2,1
opennlp.tools.sentdetect.SentenceDetectorFactory.createManifestEntries(),1,0,0,0,0,0,0,0,0,0,0,0,0,1
"opennlp.tools.namefind.DefaultNameContextGenerator.getContext(int,String[],String[],Object[])",1,2,0,0,0,0,1,0,0,0,0,0,1,3
opennlp.tools.util.featuregen.StringPattern.recognize(String),0,4,0,1,1,0,0,0,0,0,0,0,1,5
opennlp.tools.ml.naivebayes.LogProbabilities.get(T),1,0,0,0,0,0,0,0,0,0,0,0,0,1
opennlp.tools.util.Span.getCoveredText(CharSequence),1,0,0,0,0,0,0,0,0,0,0,0,0,1
"opennlp.tools.ml.maxent.quasinewton.ParallelNegLogLikelihood.computeInParallel(double[],Class<?extendsComputeTask>)",0,1,0,0,0,1,0,1,0,0,0,0,2,1
"opennlp.tools.parser.treeinsert.CheckContextGenerator.getContext(Parse,Parse[],int,boolean)",4,2,0,0,0,1,0,0,0,0,0,0,1,6
"opennlp.tools.doccat.BagOfWordsFeatureGenerator.extractFeatures(String[],Map<String,Object>)",0,2,0,0,0,0,1,0,0,0,0,0,1,2
"opennlp.tools.parser.treeinsert.Parser.train(String,ObjectStream<Parse>,HeadRules,TrainingParameters)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
opennlp.tools.parser.Parse.updateHeads(HeadRules),1,1,0,0,0,1,0,0,0,0,0,0,1,2
"opennlp.tools.parser.AbstractParserEventStream.getInitialChunks(Parse,List<Parse>)",1,2,0,0,0,2,0,0,0,0,0,0,2,3
